(-77.0046,38.8715)
(-77.0045,38.8715)
(-77.0044,38.8715)
(-77.0043,38.8715)
(-77.0042,38.8715)
(-77.0041,38.8715)
(-77.004,38.8715)
(-77.0039,38.8715)
(-77.0038,38.8715)
(-77.0037,38.8715)
(-77.0036,38.8715)
(-77.0035,38.8715)
(-77.0034,38.8715)
(-77.0033,38.8715)
(-77.0032,38.8715)
(-77.0031,38.8715)
(-77.003,38.8715)
(-77.0029,38.8715)
(-77.0028,38.8715)
(-77.0027,38.8715)
(-77.0026,38.8715)
(-77.0025,38.8715)
(-77.0024,38.8715)
(-77.0023,38.8715)
(-77.0022,38.8715)
(-77.0021,38.8715)
(-77.002,38.8715)
(-77.0019,38.8715)
(-77.0018,38.8715)
(-77.0017,38.8715)
(-77.0016,38.8715)
(-77.0015,38.8715)
(-77.0014,38.8715)
(-77.0013,38.8715)
(-77.0012,38.8715)
(-77.0011,38.8715)
(-77.001,38.8715)
(-77.0009,38.8715)
(-77.0008,38.8715)
(-77.0007,38.8715)
(-77.0006,38.8715)
(-77.0005,38.8715)
(-77.0004,38.8715)
(-77.0003,38.8715)
(-77.0002,38.8715)
(-77.0001,38.8715)
(-77.0,38.8715)
(-76.9999,38.8715)
(-76.9998,38.8715)
(-76.9997,38.8715)
(-76.9996,38.8715)
(-76.9995,38.8715)
(-76.9994,38.8715)
(-76.9993,38.8715)
(-76.9992,38.8715)
(-76.9991,38.8715)
(-76.999,38.8715)
(-76.9989,38.8715)
(-76.9988,38.8715)
(-76.9987,38.8715)
(-76.9986,38.8715)
(-76.9985,38.8715)
(-76.9984,38.8715)
(-76.9984,38.8716)
(-76.9985,38.8716)
(-76.9986,38.8716)
(-76.9987,38.8716)
(-76.9988,38.8716)
(-76.9989,38.8716)
(-76.999,38.8716)
(-76.9991,38.8716)
(-76.9992,38.8716)
(-76.9993,38.8716)
(-76.9994,38.8716)
(-76.9995,38.8716)
(-76.9996,38.8716)
(-76.9997,38.8716)
(-76.9998,38.8716)
(-76.9999,38.8716)
(-77.0,38.8716)
(-77.0001,38.8716)
(-77.0002,38.8716)
(-77.0003,38.8716)
(-77.0004,38.8716)
(-77.0005,38.8716)
(-77.0006,38.8716)
(-77.0007,38.8716)
(-77.0008,38.8716)
(-77.0009,38.8716)
(-77.001,38.8716)
(-77.0011,38.8716)
(-77.0012,38.8716)
(-77.0013,38.8716)
(-77.0014,38.8716)
(-77.0015,38.8716)
(-77.0016,38.8716)
(-77.0017,38.8716)
(-77.0018,38.8716)
(-77.0019,38.8716)
(-77.002,38.8716)
(-77.0021,38.8716)
(-77.0022,38.8716)
(-77.0023,38.8716)
(-77.0024,38.8716)
(-77.0025,38.8716)
(-77.0026,38.8716)
(-77.0027,38.8716)
(-77.0028,38.8716)
(-77.0029,38.8716)
(-77.003,38.8716)
(-77.0031,38.8716)
(-77.0032,38.8716)
(-77.0033,38.8716)
(-77.0034,38.8716)
(-77.0035,38.8716)
(-77.0036,38.8716)
(-77.0037,38.8716)
(-77.0038,38.8716)
(-77.0039,38.8716)
(-77.004,38.8716)
(-77.0041,38.8716)
(-77.0042,38.8716)
(-77.0043,38.8716)
(-77.0044,38.8716)
(-77.0045,38.8716)
(-77.0046,38.8716)
(-77.0047,38.8716)
(-77.0048,38.8716)
(-77.0049,38.8716)
(-77.005,38.8716)
(-77.0051,38.8716)
(-77.0052,38.8716)
(-77.0053,38.8716)
(-77.0054,38.8716)
(-77.0055,38.8716)
(-77.0056,38.8716)
(-77.0057,38.8716)
(-77.0058,38.8716)
(-77.0059,38.8716)
(-77.006,38.8716)
(-77.0061,38.8716)
(-77.0062,38.8716)
(-77.0063,38.8716)
(-77.0064,38.8716)
(-77.0065,38.8716)
(-77.0066,38.8716)
(-77.0067,38.8716)
(-77.0068,38.8716)
(-77.0069,38.8716)
(-77.007,38.8716)
(-77.0071,38.8716)
(-77.0072,38.8716)
(-77.0073,38.8716)
(-77.0074,38.8716)
(-77.0075,38.8716)
(-77.0076,38.8716)
(-77.0077,38.8716)
(-77.0078,38.8716)
(-77.0079,38.8716)
(-77.008,38.8716)
(-77.0081,38.8716)
(-77.0082,38.8716)
(-77.0083,38.8716)
(-77.0084,38.8716)
(-77.0085,38.8716)
(-77.0086,38.8716)
(-77.0087,38.8716)
(-77.0088,38.8716)
(-77.0089,38.8716)
(-77.009,38.8716)
(-77.0091,38.8716)
(-77.0092,38.8716)
(-77.0093,38.8716)
(-77.0094,38.8716)
(-77.0095,38.8716)
(-77.0096,38.8716)
(-77.0097,38.8716)
(-77.0098,38.8716)
(-77.0099,38.8716)
(-77.01,38.8716)
(-77.0101,38.8716)
(-77.0102,38.8716)
(-77.0103,38.8716)
(-77.0103,38.8717)
(-77.0102,38.8717)
(-77.0101,38.8717)
(-77.01,38.8717)
(-77.0099,38.8717)
(-77.0098,38.8717)
(-77.0097,38.8717)
(-77.0096,38.8717)
(-77.0095,38.8717)
(-77.0094,38.8717)
(-77.0093,38.8717)
(-77.0092,38.8717)
(-77.0091,38.8717)
(-77.009,38.8717)
(-77.0089,38.8717)
(-77.0088,38.8717)
(-77.0087,38.8717)
(-77.0086,38.8717)
(-77.0085,38.8717)
(-77.0084,38.8717)
(-77.0083,38.8717)
(-77.0082,38.8717)
(-77.0081,38.8717)
(-77.008,38.8717)
(-77.0079,38.8717)
(-77.0078,38.8717)
(-77.0077,38.8717)
(-77.0076,38.8717)
(-77.0075,38.8717)
(-77.0074,38.8717)
(-77.0073,38.8717)
(-77.0072,38.8717)
(-77.0071,38.8717)
(-77.007,38.8717)
(-77.0069,38.8717)
(-77.0068,38.8717)
(-77.0067,38.8717)
(-77.0066,38.8717)
(-77.0065,38.8717)
(-77.0064,38.8717)
(-77.0063,38.8717)
(-77.0062,38.8717)
(-77.0061,38.8717)
(-77.006,38.8717)
(-77.0059,38.8717)
(-77.0058,38.8717)
(-77.0057,38.8717)
(-77.0056,38.8717)
(-77.0055,38.8717)
(-77.0054,38.8717)
(-77.0053,38.8717)
(-77.0052,38.8717)
(-77.0051,38.8717)
(-77.005,38.8717)
(-77.0049,38.8717)
(-77.0048,38.8717)
(-77.0047,38.8717)
(-77.0046,38.8717)
(-77.0045,38.8717)
(-77.0044,38.8717)
(-77.0043,38.8717)
(-77.0042,38.8717)
(-77.0041,38.8717)
(-77.004,38.8717)
(-77.0039,38.8717)
(-77.0038,38.8717)
(-77.0037,38.8717)
(-77.0036,38.8717)
(-77.0035,38.8717)
(-77.0034,38.8717)
(-77.0033,38.8717)
(-77.0032,38.8717)
(-77.0031,38.8717)
(-77.003,38.8717)
(-77.0029,38.8717)
(-77.0028,38.8717)
(-77.0027,38.8717)
(-77.0026,38.8717)
(-77.0025,38.8717)
(-77.0024,38.8717)
(-77.0023,38.8717)
(-77.0022,38.8717)
(-77.0021,38.8717)
(-77.002,38.8717)
(-77.0019,38.8717)
(-77.0018,38.8717)
(-77.0017,38.8717)
(-77.0016,38.8717)
(-77.0015,38.8717)
(-77.0014,38.8717)
(-77.0013,38.8717)
(-77.0012,38.8717)
(-77.0011,38.8717)
(-77.001,38.8717)
(-77.0009,38.8717)
(-77.0008,38.8717)
(-77.0007,38.8717)
(-77.0006,38.8717)
(-77.0005,38.8717)
(-77.0004,38.8717)
(-77.0003,38.8717)
(-77.0002,38.8717)
(-77.0001,38.8717)
(-77.0,38.8717)
(-76.9999,38.8717)
(-76.9998,38.8717)
(-76.9997,38.8717)
(-76.9996,38.8717)
(-76.9995,38.8717)
(-76.9994,38.8717)
(-76.9993,38.8717)
(-76.9992,38.8717)
(-76.9991,38.8717)
(-76.999,38.8717)
(-76.9989,38.8717)
(-76.9988,38.8717)
(-76.9987,38.8717)
(-76.9986,38.8717)
(-76.9985,38.8717)
(-76.9984,38.8717)
(-76.9984,38.8718)
(-76.9985,38.8718)
(-76.9986,38.8718)
(-76.9987,38.8718)
(-76.9988,38.8718)
(-76.9989,38.8718)
(-76.999,38.8718)
(-76.9991,38.8718)
(-76.9992,38.8718)
(-76.9993,38.8718)
(-76.9994,38.8718)
(-76.9995,38.8718)
(-76.9996,38.8718)
(-76.9997,38.8718)
(-76.9998,38.8718)
(-76.9999,38.8718)
(-77.0,38.8718)
(-77.0001,38.8718)
(-77.0002,38.8718)
(-77.0003,38.8718)
(-77.0004,38.8718)
(-77.0005,38.8718)
(-77.0006,38.8718)
(-77.0007,38.8718)
(-77.0008,38.8718)
(-77.0009,38.8718)
(-77.001,38.8718)
(-77.0011,38.8718)
(-77.0012,38.8718)
(-77.0013,38.8718)
(-77.0014,38.8718)
(-77.0015,38.8718)
(-77.0016,38.8718)
(-77.0017,38.8718)
(-77.0018,38.8718)
(-77.0019,38.8718)
(-77.002,38.8718)
(-77.0021,38.8718)
(-77.0022,38.8718)
(-77.0023,38.8718)
(-77.0024,38.8718)
(-77.0025,38.8718)
(-77.0026,38.8718)
(-77.0027,38.8718)
(-77.0028,38.8718)
(-77.0029,38.8718)
(-77.003,38.8718)
(-77.0031,38.8718)
(-77.0032,38.8718)
(-77.0033,38.8718)
(-77.0034,38.8718)
(-77.0035,38.8718)
(-77.0036,38.8718)
(-77.0037,38.8718)
(-77.0038,38.8718)
(-77.0039,38.8718)
(-77.004,38.8718)
(-77.0041,38.8718)
(-77.0042,38.8718)
(-77.0043,38.8718)
(-77.0044,38.8718)
(-77.0045,38.8718)
(-77.0046,38.8718)
(-77.0047,38.8718)
(-77.0048,38.8718)
(-77.0049,38.8718)
(-77.005,38.8718)
(-77.0051,38.8718)
(-77.0052,38.8718)
(-77.0053,38.8718)
(-77.0054,38.8718)
(-77.0055,38.8718)
(-77.0056,38.8718)
(-77.0057,38.8718)
(-77.0058,38.8718)
(-77.0059,38.8718)
(-77.006,38.8718)
(-77.0061,38.8718)
(-77.0062,38.8718)
(-77.0063,38.8718)
(-77.0064,38.8718)
(-77.0065,38.8718)
(-77.0066,38.8718)
(-77.0067,38.8718)
(-77.0068,38.8718)
(-77.0069,38.8718)
(-77.007,38.8718)
(-77.0071,38.8718)
(-77.0072,38.8718)
(-77.0073,38.8718)
(-77.0074,38.8718)
(-77.0075,38.8718)
(-77.0076,38.8718)
(-77.0077,38.8718)
(-77.0078,38.8718)
(-77.0079,38.8718)
(-77.008,38.8718)
(-77.0081,38.8718)
(-77.0082,38.8718)
(-77.0083,38.8718)
(-77.0084,38.8718)
(-77.0085,38.8718)
(-77.0086,38.8718)
(-77.0087,38.8718)
(-77.0088,38.8718)
(-77.0089,38.8718)
(-77.009,38.8718)
(-77.0091,38.8718)
(-77.0092,38.8718)
(-77.0093,38.8718)
(-77.0094,38.8718)
(-77.0095,38.8718)
(-77.0096,38.8718)
(-77.0097,38.8718)
(-77.0098,38.8718)
(-77.0099,38.8718)
(-77.01,38.8718)
(-77.0101,38.8718)
(-77.0102,38.8718)
(-77.0101,38.8719)
(-77.01,38.8719)
(-77.0099,38.8719)
(-77.0098,38.8719)
(-77.0097,38.8719)
(-77.0096,38.8719)
(-77.0095,38.8719)
(-77.0094,38.8719)
(-77.0093,38.8719)
(-77.0092,38.8719)
(-77.0091,38.8719)
(-77.009,38.8719)
(-77.0089,38.8719)
(-77.0088,38.8719)
(-77.0087,38.8719)
(-77.0086,38.8719)
(-77.0085,38.8719)
(-77.0084,38.8719)
(-77.0083,38.8719)
(-77.0082,38.8719)
(-77.0081,38.8719)
(-77.008,38.8719)
(-77.0079,38.8719)
(-77.0078,38.8719)
(-77.0077,38.8719)
(-77.0076,38.8719)
(-77.0075,38.8719)
(-77.0074,38.8719)
(-77.0073,38.8719)
(-77.0072,38.8719)
(-77.0071,38.8719)
(-77.007,38.8719)
(-77.0069,38.8719)
(-77.0068,38.8719)
(-77.0067,38.8719)
(-77.0066,38.8719)
(-77.0065,38.8719)
(-77.0064,38.8719)
(-77.0063,38.8719)
(-77.0062,38.8719)
(-77.0061,38.8719)
(-77.006,38.8719)
(-77.0059,38.8719)
(-77.0058,38.8719)
(-77.0057,38.8719)
(-77.0056,38.8719)
(-77.0055,38.8719)
(-77.0054,38.8719)
(-77.0053,38.8719)
(-77.0052,38.8719)
(-77.0051,38.8719)
(-77.005,38.8719)
(-77.0049,38.8719)
(-77.0048,38.8719)
(-77.0047,38.8719)
(-77.0046,38.8719)
(-77.0045,38.8719)
(-77.0044,38.8719)
(-77.0043,38.8719)
(-77.0042,38.8719)
(-77.0041,38.8719)
(-77.004,38.8719)
(-77.0039,38.8719)
(-77.0038,38.8719)
(-77.0037,38.8719)
(-77.0036,38.8719)
(-77.0035,38.8719)
(-77.0034,38.8719)
(-77.0033,38.8719)
(-77.0032,38.8719)
(-77.0031,38.8719)
(-77.003,38.8719)
(-77.0029,38.8719)
(-77.0028,38.8719)
(-77.0027,38.8719)
(-77.0026,38.8719)
(-77.0025,38.8719)
(-77.0024,38.8719)
(-77.0023,38.8719)
(-77.0022,38.8719)
(-77.0021,38.8719)
(-77.002,38.8719)
(-77.0019,38.8719)
(-77.0018,38.8719)
(-77.0017,38.8719)
(-77.0016,38.8719)
(-77.0015,38.8719)
(-77.0014,38.8719)
(-77.0013,38.8719)
(-77.0012,38.8719)
(-77.0011,38.8719)
(-77.001,38.8719)
(-77.0009,38.8719)
(-77.0008,38.8719)
(-77.0007,38.8719)
(-77.0006,38.8719)
(-77.0005,38.8719)
(-77.0004,38.8719)
(-77.0003,38.8719)
(-77.0002,38.8719)
(-77.0001,38.8719)
(-77.0,38.8719)
(-76.9999,38.8719)
(-76.9998,38.8719)
(-76.9997,38.8719)
(-76.9996,38.8719)
(-76.9995,38.8719)
(-76.9994,38.8719)
(-76.9993,38.8719)
(-76.9992,38.8719)
(-76.9991,38.8719)
(-76.999,38.8719)
(-76.9989,38.8719)
(-76.9988,38.8719)
(-76.9987,38.8719)
(-76.9986,38.8719)
(-76.9985,38.8719)
(-76.9984,38.8719)
(-76.9983,38.8719)
(-76.9983,38.872)
(-76.9984,38.872)
(-76.9985,38.872)
(-76.9986,38.872)
(-76.9987,38.872)
(-76.9988,38.872)
(-76.9989,38.872)
(-76.999,38.872)
(-76.9991,38.872)
(-76.9992,38.872)
(-76.9993,38.872)
(-76.9994,38.872)
(-76.9995,38.872)
(-76.9996,38.872)
(-76.9997,38.872)
(-76.9998,38.872)
(-76.9999,38.872)
(-77.0,38.872)
(-77.0001,38.872)
(-77.0002,38.872)
(-77.0003,38.872)
(-77.0004,38.872)
(-77.0005,38.872)
(-77.0006,38.872)
(-77.0007,38.872)
(-77.0008,38.872)
(-77.0009,38.872)
(-77.001,38.872)
(-77.0011,38.872)
(-77.0012,38.872)
(-77.0013,38.872)
(-77.0014,38.872)
(-77.0015,38.872)
(-77.0016,38.872)
(-77.0017,38.872)
(-77.0018,38.872)
(-77.0019,38.872)
(-77.002,38.872)
(-77.0021,38.872)
(-77.0022,38.872)
(-77.0023,38.872)
(-77.0024,38.872)
(-77.0025,38.872)
(-77.0026,38.872)
(-77.0027,38.872)
(-77.0028,38.872)
(-77.0029,38.872)
(-77.003,38.872)
(-77.0031,38.872)
(-77.0032,38.872)
(-77.0033,38.872)
(-77.0034,38.872)
(-77.0035,38.872)
(-77.0036,38.872)
(-77.0037,38.872)
(-77.0038,38.872)
(-77.0039,38.872)
(-77.004,38.872)
(-77.0041,38.872)
(-77.0042,38.872)
(-77.0043,38.872)
(-77.0044,38.872)
(-77.0045,38.872)
(-77.0046,38.872)
(-77.0047,38.872)
(-77.0048,38.872)
(-77.0049,38.872)
(-77.005,38.872)
(-77.0051,38.872)
(-77.0052,38.872)
(-77.0053,38.872)
(-77.0054,38.872)
(-77.0055,38.872)
(-77.0056,38.872)
(-77.0057,38.872)
(-77.0058,38.872)
(-77.0059,38.872)
(-77.006,38.872)
(-77.0061,38.872)
(-77.0062,38.872)
(-77.0063,38.872)
(-77.0064,38.872)
(-77.0065,38.872)
(-77.0066,38.872)
(-77.0067,38.872)
(-77.0068,38.872)
(-77.0069,38.872)
(-77.007,38.872)
(-77.0071,38.872)
(-77.0072,38.872)
(-77.0073,38.872)
(-77.0074,38.872)
(-77.0075,38.872)
(-77.0076,38.872)
(-77.0077,38.872)
(-77.0078,38.872)
(-77.0079,38.872)
(-77.008,38.872)
(-77.0081,38.872)
(-77.0082,38.872)
(-77.0083,38.872)
(-77.0084,38.872)
(-77.0085,38.872)
(-77.0086,38.872)
(-77.0087,38.872)
(-77.0088,38.872)
(-77.0089,38.872)
(-77.009,38.872)
(-77.0091,38.872)
(-77.0092,38.872)
(-77.0093,38.872)
(-77.0094,38.872)
(-77.0095,38.872)
(-77.0096,38.872)
(-77.0097,38.872)
(-77.0098,38.872)
(-77.0099,38.872)
(-77.01,38.872)
(-77.0101,38.872)
(-77.01,38.8721)
(-77.0099,38.8721)
(-77.0098,38.8721)
(-77.0097,38.8721)
(-77.0096,38.8721)
(-77.0095,38.8721)
(-77.0094,38.8721)
(-77.0093,38.8721)
(-77.0092,38.8721)
(-77.0091,38.8721)
(-77.009,38.8721)
(-77.0089,38.8721)
(-77.0088,38.8721)
(-77.0087,38.8721)
(-77.0086,38.8721)
(-77.0085,38.8721)
(-77.0084,38.8721)
(-77.0083,38.8721)
(-77.0082,38.8721)
(-77.0081,38.8721)
(-77.008,38.8721)
(-77.0079,38.8721)
(-77.0078,38.8721)
(-77.0077,38.8721)
(-77.0076,38.8721)
(-77.0075,38.8721)
(-77.0074,38.8721)
(-77.0073,38.8721)
(-77.0072,38.8721)
(-77.0071,38.8721)
(-77.007,38.8721)
(-77.0069,38.8721)
(-77.0068,38.8721)
(-77.0067,38.8721)
(-77.0066,38.8721)
(-77.0065,38.8721)
(-77.0064,38.8721)
(-77.0063,38.8721)
(-77.0062,38.8721)
(-77.0061,38.8721)
(-77.006,38.8721)
(-77.0059,38.8721)
(-77.0058,38.8721)
(-77.0057,38.8721)
(-77.0056,38.8721)
(-77.0055,38.8721)
(-77.0054,38.8721)
(-77.0053,38.8721)
(-77.0052,38.8721)
(-77.0051,38.8721)
(-77.005,38.8721)
(-77.0049,38.8721)
(-77.0048,38.8721)
(-77.0047,38.8721)
(-77.0046,38.8721)
(-77.0045,38.8721)
(-77.0044,38.8721)
(-77.0043,38.8721)
(-77.0042,38.8721)
(-77.0041,38.8721)
(-77.004,38.8721)
(-77.0039,38.8721)
(-77.0038,38.8721)
(-77.0037,38.8721)
(-77.0036,38.8721)
(-77.0035,38.8721)
(-77.0034,38.8721)
(-77.0033,38.8721)
(-77.0032,38.8721)
(-77.0031,38.8721)
(-77.003,38.8721)
(-77.0029,38.8721)
(-77.0028,38.8721)
(-77.0027,38.8721)
(-77.0026,38.8721)
(-77.0025,38.8721)
(-77.0024,38.8721)
(-77.0023,38.8721)
(-77.0022,38.8721)
(-77.0021,38.8721)
(-77.002,38.8721)
(-77.0019,38.8721)
(-77.0018,38.8721)
(-77.0017,38.8721)
(-77.0016,38.8721)
(-77.0015,38.8721)
(-77.0014,38.8721)
(-77.0013,38.8721)
(-77.0012,38.8721)
(-77.0011,38.8721)
(-77.001,38.8721)
(-77.0009,38.8721)
(-77.0008,38.8721)
(-77.0007,38.8721)
(-77.0006,38.8721)
(-77.0005,38.8721)
(-77.0004,38.8721)
(-77.0003,38.8721)
(-77.0002,38.8721)
(-77.0001,38.8721)
(-77.0,38.8721)
(-76.9999,38.8721)
(-76.9998,38.8721)
(-76.9997,38.8721)
(-76.9996,38.8721)
(-76.9995,38.8721)
(-76.9994,38.8721)
(-76.9993,38.8721)
(-76.9992,38.8721)
(-76.9991,38.8721)
(-76.999,38.8721)
(-76.9989,38.8721)
(-76.9988,38.8721)
(-76.9987,38.8721)
(-76.9986,38.8721)
(-76.9985,38.8721)
(-76.9984,38.8721)
(-76.9983,38.8721)
(-76.9983,38.8722)
(-76.9984,38.8722)
(-76.9985,38.8722)
(-76.9986,38.8722)
(-76.9987,38.8722)
(-76.9988,38.8722)
(-76.9989,38.8722)
(-76.999,38.8722)
(-76.9991,38.8722)
(-76.9992,38.8722)
(-76.9993,38.8722)
(-76.9994,38.8722)
(-76.9995,38.8722)
(-76.9996,38.8722)
(-76.9997,38.8722)
(-76.9998,38.8722)
(-76.9999,38.8722)
(-77.0,38.8722)
(-77.0001,38.8722)
(-77.0002,38.8722)
(-77.0003,38.8722)
(-77.0004,38.8722)
(-77.0005,38.8722)
(-77.0006,38.8722)
(-77.0007,38.8722)
(-77.0008,38.8722)
(-77.0009,38.8722)
(-77.001,38.8722)
(-77.0011,38.8722)
(-77.0012,38.8722)
(-77.0013,38.8722)
(-77.0014,38.8722)
(-77.0015,38.8722)
(-77.0016,38.8722)
(-77.0017,38.8722)
(-77.0018,38.8722)
(-77.0019,38.8722)
(-77.002,38.8722)
(-77.0021,38.8722)
(-77.0022,38.8722)
(-77.0023,38.8722)
(-77.0024,38.8722)
(-77.0025,38.8722)
(-77.0026,38.8722)
(-77.0027,38.8722)
(-77.0028,38.8722)
(-77.0029,38.8722)
(-77.003,38.8722)
(-77.0031,38.8722)
(-77.0032,38.8722)
(-77.0033,38.8722)
(-77.0034,38.8722)
(-77.0035,38.8722)
(-77.0036,38.8722)
(-77.0037,38.8722)
(-77.0038,38.8722)
(-77.0039,38.8722)
(-77.004,38.8722)
(-77.0041,38.8722)
(-77.0042,38.8722)
(-77.0043,38.8722)
(-77.0044,38.8722)
(-77.0045,38.8722)
(-77.0046,38.8722)
(-77.0047,38.8722)
(-77.0048,38.8722)
(-77.0049,38.8722)
(-77.005,38.8722)
(-77.0051,38.8722)
(-77.0052,38.8722)
(-77.0053,38.8722)
(-77.0054,38.8722)
(-77.0055,38.8722)
(-77.0056,38.8722)
(-77.0057,38.8722)
(-77.0058,38.8722)
(-77.0059,38.8722)
(-77.006,38.8722)
(-77.0061,38.8722)
(-77.0062,38.8722)
(-77.0063,38.8722)
(-77.0064,38.8722)
(-77.0065,38.8722)
(-77.0066,38.8722)
(-77.0067,38.8722)
(-77.0068,38.8722)
(-77.0069,38.8722)
(-77.007,38.8722)
(-77.0071,38.8722)
(-77.0072,38.8722)
(-77.0073,38.8722)
(-77.0074,38.8722)
(-77.0075,38.8722)
(-77.0076,38.8722)
(-77.0077,38.8722)
(-77.0078,38.8722)
(-77.0079,38.8722)
(-77.008,38.8722)
(-77.0081,38.8722)
(-77.0082,38.8722)
(-77.0083,38.8722)
(-77.0084,38.8722)
(-77.0085,38.8722)
(-77.0086,38.8722)
(-77.0087,38.8722)
(-77.0088,38.8722)
(-77.0089,38.8722)
(-77.009,38.8722)
(-77.0091,38.8722)
(-77.0092,38.8722)
(-77.0093,38.8722)
(-77.0094,38.8722)
(-77.0095,38.8722)
(-77.0096,38.8722)
(-77.0097,38.8722)
(-77.0098,38.8722)
(-77.0099,38.8722)
(-77.01,38.8722)
(-77.0099,38.8723)
(-77.0098,38.8723)
(-77.0097,38.8723)
(-77.0096,38.8723)
(-77.0095,38.8723)
(-77.0094,38.8723)
(-77.0093,38.8723)
(-77.0092,38.8723)
(-77.0091,38.8723)
(-77.009,38.8723)
(-77.0089,38.8723)
(-77.0088,38.8723)
(-77.0087,38.8723)
(-77.0086,38.8723)
(-77.0085,38.8723)
(-77.0084,38.8723)
(-77.0083,38.8723)
(-77.0082,38.8723)
(-77.0081,38.8723)
(-77.008,38.8723)
(-77.0079,38.8723)
(-77.0078,38.8723)
(-77.0077,38.8723)
(-77.0076,38.8723)
(-77.0075,38.8723)
(-77.0074,38.8723)
(-77.0073,38.8723)
(-77.0072,38.8723)
(-77.0071,38.8723)
(-77.007,38.8723)
(-77.0069,38.8723)
(-77.0068,38.8723)
(-77.0067,38.8723)
(-77.0066,38.8723)
(-77.0065,38.8723)
(-77.0064,38.8723)
(-77.0063,38.8723)
(-77.0062,38.8723)
(-77.0061,38.8723)
(-77.006,38.8723)
(-77.0059,38.8723)
(-77.0058,38.8723)
(-77.0057,38.8723)
(-77.0056,38.8723)
(-77.0055,38.8723)
(-77.0054,38.8723)
(-77.0053,38.8723)
(-77.0052,38.8723)
(-77.0051,38.8723)
(-77.005,38.8723)
(-77.0049,38.8723)
(-77.0048,38.8723)
(-77.0047,38.8723)
(-77.0046,38.8723)
(-77.0045,38.8723)
(-77.0044,38.8723)
(-77.0043,38.8723)
(-77.0042,38.8723)
(-77.0041,38.8723)
(-77.004,38.8723)
(-77.0039,38.8723)
(-77.0038,38.8723)
(-77.0037,38.8723)
(-77.0036,38.8723)
(-77.0035,38.8723)
(-77.0034,38.8723)
(-77.0033,38.8723)
(-77.0032,38.8723)
(-77.0031,38.8723)
(-77.003,38.8723)
(-77.0029,38.8723)
(-77.0028,38.8723)
(-77.0027,38.8723)
(-77.0026,38.8723)
(-77.0025,38.8723)
(-77.0024,38.8723)
(-77.0023,38.8723)
(-77.0022,38.8723)
(-77.0021,38.8723)
(-77.002,38.8723)
(-77.0019,38.8723)
(-77.0018,38.8723)
(-77.0017,38.8723)
(-77.0016,38.8723)
(-77.0015,38.8723)
(-77.0014,38.8723)
(-77.0013,38.8723)
(-77.0012,38.8723)
(-77.0011,38.8723)
(-77.001,38.8723)
(-77.0009,38.8723)
(-77.0008,38.8723)
(-77.0007,38.8723)
(-77.0006,38.8723)
(-77.0005,38.8723)
(-77.0004,38.8723)
(-77.0003,38.8723)
(-77.0002,38.8723)
(-77.0001,38.8723)
(-77.0,38.8723)
(-76.9999,38.8723)
(-76.9998,38.8723)
(-76.9997,38.8723)
(-76.9996,38.8723)
(-76.9995,38.8723)
(-76.9994,38.8723)
(-76.9993,38.8723)
(-76.9992,38.8723)
(-76.9991,38.8723)
(-76.999,38.8723)
(-76.9989,38.8723)
(-76.9988,38.8723)
(-76.9987,38.8723)
(-76.9986,38.8723)
(-76.9985,38.8723)
(-76.9984,38.8723)
(-76.9983,38.8723)
(-76.9983,38.8724)
(-76.9984,38.8724)
(-76.9985,38.8724)
(-76.9986,38.8724)
(-76.9987,38.8724)
(-76.9988,38.8724)
(-76.9989,38.8724)
(-76.999,38.8724)
(-76.9991,38.8724)
(-76.9992,38.8724)
(-76.9993,38.8724)
(-76.9994,38.8724)
(-76.9995,38.8724)
(-76.9996,38.8724)
(-76.9997,38.8724)
(-76.9998,38.8724)
(-76.9999,38.8724)
(-77.0,38.8724)
(-77.0001,38.8724)
(-77.0002,38.8724)
(-77.0003,38.8724)
(-77.0004,38.8724)
(-77.0005,38.8724)
(-77.0006,38.8724)
(-77.0007,38.8724)
(-77.0008,38.8724)
(-77.0009,38.8724)
(-77.001,38.8724)
(-77.0011,38.8724)
(-77.0012,38.8724)
(-77.0013,38.8724)
(-77.0014,38.8724)
(-77.0015,38.8724)
(-77.0016,38.8724)
(-77.0017,38.8724)
(-77.0018,38.8724)
(-77.0019,38.8724)
(-77.002,38.8724)
(-77.0021,38.8724)
(-77.0022,38.8724)
(-77.0023,38.8724)
(-77.0024,38.8724)
(-77.0025,38.8724)
(-77.0026,38.8724)
(-77.0027,38.8724)
(-77.0028,38.8724)
(-77.0029,38.8724)
(-77.003,38.8724)
(-77.0031,38.8724)
(-77.0032,38.8724)
(-77.0033,38.8724)
(-77.0034,38.8724)
(-77.0035,38.8724)
(-77.0036,38.8724)
(-77.0037,38.8724)
(-77.0038,38.8724)
(-77.0039,38.8724)
(-77.004,38.8724)
(-77.0041,38.8724)
(-77.0042,38.8724)
(-77.0043,38.8724)
(-77.0044,38.8724)
(-77.0045,38.8724)
(-77.0046,38.8724)
(-77.0047,38.8724)
(-77.0048,38.8724)
(-77.0049,38.8724)
(-77.005,38.8724)
(-77.0051,38.8724)
(-77.0052,38.8724)
(-77.0053,38.8724)
(-77.0054,38.8724)
(-77.0055,38.8724)
(-77.0056,38.8724)
(-77.0057,38.8724)
(-77.0058,38.8724)
(-77.0059,38.8724)
(-77.006,38.8724)
(-77.0061,38.8724)
(-77.0062,38.8724)
(-77.0063,38.8724)
